Map Name,# Tris,# Spheres,# Lights,Max Ray bounces,Render mode,Phi (l/r) (radians),Theta (u/d) (radians),Field of View (°),Position (x y z),Render time (ms),Width (px),Height (px),# Threads,Acceleration Method,Max splitting depth,Structure build time (ms),Accel Int Param,Accel Float Param,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,134418,512,512,16,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,131806,512,512,16,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,112714,512,512,32,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,115538,512,512,32,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,113452,512,512,32,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,113322,512,512,32,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,115437,512,512,32,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,109484,512,512,64,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,109630,512,512,64,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,109359,512,512,64,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,109976,512,512,64,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,111217,512,512,64,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,108639,512,512,128,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,107902,512,512,128,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,108562,512,512,128,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,108239,512,512,128,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,108397,512,512,128,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,108143,512,512,256,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,108264,512,512,256,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,107953,512,512,256,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,108267,512,512,256,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,108073,512,512,256,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,107542,512,512,512,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,107849,512,512,512,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,108174,512,512,512,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,107905,512,512,512,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,107870,512,512,512,,,,,,
